date,adjusted_close,close,high,low,open,volume,daily_return,ma20,ma50,volatility_20
2023-10-12,8443.130859375,9050.0,9100.0,9000.0,9000.0,71064500,0.014005602240896309,9035.0,9153.5,0.01052907648432703
2023-10-13,8466.455078125,9075.0,9125.0,9025.0,9100.0,62941800,0.0027624309392264568,9033.75,9151.0,0.01052918467127173
2023-10-16,8489.7783203125,9100.0,9125.0,9050.0,9125.0,29429200,0.0027548209366390353,9038.75,9148.0,0.01022417049548646
2023-10-17,8349.8369140625,8950.0,9075.0,8950.0,9050.0,59606000,-0.016483516483516536,9036.25,9144.0,0.010916201324019591
2023-10-18,8256.5419921875,8850.0,8950.0,8850.0,8925.0,50919200,-0.011173184357541888,9025.0,9135.5,0.010982778000438821
2023-10-19,8163.248046875,8750.0,8850.0,8750.0,8825.0,89509700,-0.011299435028248594,9005.0,9126.5,0.010966908213275986
2023-10-20,8373.1611328125,8975.0,9025.0,8725.0,8725.0,64554500,0.0257142857142858,8997.5,9118.0,0.012612173682859861
2023-10-23,8256.5419921875,8850.0,8925.0,8850.0,8875.0,50633500,-0.013927576601671321,8986.25,9107.0,0.012916587259233444
2023-10-24,8186.57275390625,8775.0,8875.0,8775.0,8775.0,76963200,-0.008474576271186418,8975.0,9094.5,0.012922740226713188
2023-10-25,8279.865234375,8875.0,8925.0,8825.0,8825.0,54748400,0.01139601139601143,8971.25,9085.0,0.01317454495522245
2023-10-26,8139.923828125,8725.0,8950.0,8725.0,8925.0,63199400,-0.016901408450704203,8963.75,9073.5,0.013579851912852405
2023-10-27,8116.60107421875,8700.0,8800.0,8700.0,8725.0,52450700,-0.002865329512893977,8957.5,9061.5,0.013541664903407429
2023-10-30,8256.5419921875,8850.0,8850.0,8700.0,8700.0,51958200,0.01724137931034475,8946.25,9053.5,0.0124791948028698
2023-10-31,8163.248046875,8750.0,8825.0,8725.0,8800.0,64907600,-0.011299435028248594,8923.75,9045.0,0.012152932481108348
2023-11-01,8023.3076171875,8600.0,8775.0,8600.0,8750.0,67027600,-0.017142857142857126,8893.75,9031.0,0.012569593825716091
2023-11-02,8256.5419921875,8850.0,8900.0,8725.0,8725.0,56050900,0.029069767441860517,8882.5,9022.0,0.01423890280952596
2023-11-03,8303.189453125,8900.0,8950.0,8850.0,8925.0,60414100,0.005649717514124353,8876.25,9016.0,0.014278026583811058
2023-11-06,8443.130859375,9050.0,9050.0,8950.0,8975.0,84994200,0.016853932584269593,8876.25,9011.5,0.01479111581685705
2023-11-07,8373.1611328125,8975.0,9025.0,8900.0,9000.0,60648200,-0.008287292817679592,8878.75,9007.0,0.014567446822154037
2023-11-08,8396.484375,9000.0,9000.0,8900.0,8950.0,31829300,0.0027855153203342198,8882.5,9002.0,0.014576938594098945
2023-11-09,8396.484375,9000.0,9050.0,8900.0,8900.0,46076800,0.0,8880.0,8998.0,0.014227155474058005
2023-11-10,8233.220703125,8825.0,9000.0,8825.0,8950.0,50754600,-0.019444444444444486,8867.5,8991.0,0.014838731954615944
2023-11-13,8279.865234375,8875.0,8925.0,8850.0,8875.0,20827700,0.0056657223796034994,8856.25,8984.0,0.014894681093429238
2023-11-14,8326.5126953125,8925.0,8950.0,8875.0,8900.0,37195700,0.005633802816901401,8855.0,8978.0,0.014512159188874826
2023-11-15,8443.130859375,9050.0,9050.0,8950.0,8975.0,84977900,0.014005602240896309,8865.0,8974.5,0.014587483306922831
2023-11-16,8466.455078125,9075.0,9075.0,8950.0,9050.0,48714300,0.0027624309392264568,8881.25,8973.0,0.014288184633145256
2023-11-17,8466.455078125,9075.0,9075.0,8975.0,9025.0,57050500,0.0,8886.25,8971.0,0.013145821751864874
2023-11-20,8279.865234375,8875.0,9025.0,8875.0,8975.0,49216000,-0.02203856749311295,8887.5,8966.0,0.013730851892194064
2023-11-21,8186.57275390625,8775.0,8900.0,8775.0,8825.0,107614800,-0.011267605633802802,8887.5,8959.0,0.013837834485073239
2023-11-22,8279.865234375,8875.0,8875.0,8775.0,8775.0,40364800,0.01139601139601143,8887.5,8954.5,0.013837834485073239
2023-11-23,8326.5126953125,8925.0,8975.0,8850.0,8850.0,55542100,0.005633802816901401,8897.5,8951.5,0.013287951457562284
2023-11-24,8326.5126953125,8925.0,8975.0,8900.0,8925.0,43631900,0.0,8908.75,8948.0,0.013257024179406465
2023-11-27,8279.865234375,8875.0,8950.0,8875.0,8900.0,35679000,-0.0056022408963585235,8910.0,8945.5,0.012792736606414655
2023-11-28,8279.865234375,8875.0,8950.0,8850.0,8875.0,69070600,0.0,8916.25,8943.0,0.012503525349704775
2023-11-29,8303.189453125,8900.0,8950.0,8900.0,8900.0,54715600,0.0028169014084507005,8931.25,8939.5,0.011772579736227234
2023-11-30,8373.1611328125,8975.0,8975.0,8900.0,8925.0,205312100,0.008426966292134797,8937.5,8936.0,0.010030195902808814
2023-12-01,8349.8369140625,8950.0,8975.0,8900.0,8925.0,80566400,-0.0027855153203342198,8940.0,8932.5,0.009990570622021891
2023-12-04,8366.2412109375,8925.0,9025.0,8925.0,8950.0,54747400,-0.0027932960893854997,8933.75,8929.5,0.00921595900224638
2023-12-05,8342.8056640625,8900.0,8950.0,8825.0,8950.0,94363900,-0.0028011204481792618,8930.0,8927.5,0.009057096275479678
2023-12-06,8249.0673828125,8800.0,8950.0,8800.0,8850.0,81852800,-0.011235955056179803,8920.0,8924.5,0.00933747851608159
2023-12-07,8272.5029296875,8825.0,8825.0,8725.0,8750.0,91322500,0.0028409090909091717,8911.25,8923.5,0.009376322361616242
2023-12-08,8202.197265625,8750.0,8850.0,8750.0,8800.0,43891600,-0.008498583569405138,8907.5,8922.0,0.008519653611633675
2023-12-11,8202.197265625,8750.0,8775.0,8675.0,8675.0,78642800,0.0,8901.25,8915.5,0.008400995185872229
2023-12-12,8155.32666015625,8700.0,8750.0,8700.0,8700.0,87589300,-0.005714285714285672,8890.0,8905.5,0.008335418424681206
2023-12-13,8131.89208984375,8675.0,8750.0,8675.0,8700.0,51560500,-0.002873563218390829,8871.25,8895.0,0.007525422060515572
2023-12-14,8483.416015625,9050.0,9050.0,8750.0,8775.0,115332800,0.043227665706051965,8870.0,8894.5,0.012615805263301392
2023-12-15,8647.458984375,9225.0,9225.0,9075.0,9125.0,275013500,0.01933701657458564,8877.5,8898.5,0.013341051330481093
2023-12-18,8624.0244140625,9200.0,9225.0,9150.0,9200.0,111712200,-0.0027100271002710175,8893.75,8901.5,0.012246872161953418
2023-12-19,8670.89453125,9250.0,9250.0,9125.0,9125.0,65174500,0.005434782608695565,8917.5,8908.0,0.011867467824133936
2023-12-20,8717.763671875,9300.0,9300.0,9225.0,9250.0,72938100,0.00540540540540535,8938.75,8915.5,0.011711134787995384
2023-12-21,8741.1982421875,9325.0,9325.0,9250.0,9300.0,88116700,0.0026881720430107503,8958.75,8921.0,0.01168689476279094
2023-12-22,8741.1982421875,9325.0,9350.0,9275.0,9275.0,64449600,0.0,8978.75,8926.0,0.01168689476279094
2023-12-27,8788.068359375,9375.0,9400.0,9325.0,9375.0,64464700,0.00536193029490617,9003.75,8931.5,0.011555184471543252
2023-12-28,8811.5029296875,9400.0,9425.0,9325.0,9325.0,70184600,0.002666666666666595,9030.0,8940.5,0.01153646786081787
2023-12-29,8811.5029296875,9400.0,9450.0,9350.0,9425.0,79903400,0.0,9055.0,8951.5,0.011555226096963715
2024-01-02,8834.9384765625,9425.0,9425.0,9350.0,9400.0,30545200,0.0026595744680850686,9077.5,8965.0,0.011479094073296784
2024-01-03,8764.6328125,9350.0,9425.0,9325.0,9425.0,34603300,-0.007957559681697646,9097.5,8972.5,0.0116614914897257
2024-01-04,8881.8076171875,9475.0,9475.0,9375.0,9400.0,56501800,0.013368983957219305,9125.0,8985.0,0.011851920368559442
2024-01-05,8975.546875,9575.0,9600.0,9475.0,9500.0,85290100,0.01055408970976246,9158.75,9001.0,0.011880507834529661
2024-01-08,8975.546875,9575.0,9625.0,9475.0,9600.0,50896000,0.0,9197.5,9015.0,0.011391256870782598
2024-01-09,9022.416015625,9625.0,9625.0,9575.0,9600.0,59848600,0.005221932114882533,9237.5,9033.0,0.011387761664953628
2024-01-10,8952.1123046875,9550.0,9650.0,9550.0,9650.0,52774900,-0.007792207792207795,9277.5,9050.0,0.011346644668945452
2024-01-11,8975.546875,9575.0,9650.0,9575.0,9625.0,39381500,0.002617801047120505,9318.75,9064.5,0.011307715472389927
2024-01-12,9092.7216796875,9700.0,9700.0,9600.0,9650.0,68253400,0.01305483028720622,9368.75,9083.5,0.011187058054039191
2024-01-15,9116.15625,9725.0,9750.0,9650.0,9750.0,88399500,0.002577319587628857,9421.25,9106.0,0.011037377326406896
2024-01-16,9092.7216796875,9700.0,9750.0,9675.0,9700.0,44869200,-0.0025706940874036244,9453.75,9123.0,0.006796729810048426
2024-01-17,9139.5908203125,9750.0,9750.0,9650.0,9750.0,107706100,0.005154639175257714,9480.0,9140.0,0.005709957409883645
2024-01-18,9069.2861328125,9675.0,9750.0,9625.0,9675.0,71048900,-0.007692307692307665,9503.75,9152.5,0.006060327907947784
2024-01-19,9022.416015625,9625.0,9775.0,9600.0,9775.0,63176500,-0.0051679586563307955,9522.5,9165.5,0.006254204538076323
2024-01-22,9022.416015625,9625.0,9650.0,9525.0,9600.0,52868300,0.0,9538.75,9178.0,0.006216320293493969
2024-01-23,8998.982421875,9600.0,9600.0,9450.0,9450.0,92348600,-0.0025974025974025983,9552.5,9190.0,0.006285732922295877
2024-01-24,8928.6767578125,9525.0,9600.0,9475.0,9600.0,84906000,-0.0078125,9562.5,9204.0,0.0066161567343126955
2024-01-25,8905.2421875,9500.0,9575.0,9450.0,9450.0,63212700,-0.002624671916010457,9568.75,9216.5,0.006585211067336774
2024-01-26,8764.6328125,9350.0,9450.0,9300.0,9400.0,78977300,-0.015789473684210575,9566.25,9225.0,0.007519490736793682
2024-01-29,8952.1123046875,9550.0,9550.0,9375.0,9400.0,73452800,0.021390374331550888,9573.75,9235.0,0.008942037818056909
2024-01-30,9045.8515625,9650.0,9650.0,9475.0,9500.0,73136400,0.010471204188481575,9585.0,9246.5,0.009193244804218306
2024-01-31,8952.1123046875,9550.0,9700.0,9550.0,9700.0,102581200,-0.010362694300518172,9595.0,9256.0,0.009334268390613442
2024-02-01,9092.7216796875,9700.0,9725.0,9575.0,9650.0,104208700,0.015706806282722585,9606.25,9272.5,0.009508998557391695
2024-02-02,9092.7216796875,9700.0,9800.0,9625.0,9775.0,99324000,0.0,9612.5,9291.0,0.009252963841958268
2024-02-05,8975.546875,9575.0,9675.0,9525.0,9675.0,57983300,-0.012886597938144284,9612.5,9305.0,0.009739379678518352
2024-02-06,9022.416015625,9625.0,9750.0,9625.0,9750.0,87651000,0.005221932114882533,9612.5,9319.0,0.009739379678518352
2024-02-07,9092.7216796875,9700.0,9725.0,9650.0,9700.0,92953500,0.007792207792207684,9620.0,9334.5,0.009702715333847292
2024-02-12,9186.4599609375,9800.0,9800.0,9700.0,9750.0,87949400,0.010309278350515427,9631.25,9353.0,0.009927377588337255
2024-02-13,9116.15625,9725.0,9800.0,9700.0,9750.0,66072400,-0.007653061224489832,9632.5,9370.0,0.009704213581888143
2024-02-15,9233.330078125,9850.0,9975.0,9850.0,9950.0,164748900,0.01285347043701801,9638.75,9389.0,0.010102085509465198
2024-02-16,9327.0693359375,9950.0,10000.0,9875.0,9975.0,142277200,0.010152284263959421,9651.25,9408.5,0.010285074987834725
2024-02-19,9256.765625,9875.0,9975.0,9825.0,9900.0,53341300,-0.007537688442211032,9657.5,9427.0,0.010426825681312063
2024-02-20,9397.3740234375,10025.0,10025.0,9850.0,9850.0,63997700,0.0151898734177216,9675.0,9449.0,0.01071034924855196
2024-02-21,9350.50390625,9975.0,10000.0,9850.0,9950.0,75371600,-0.004987531172069848,9692.5,9470.5,0.0107042163814194
2024-02-22,9256.765625,9875.0,9975.0,9875.0,9975.0,66913000,-0.010025062656641603,9705.0,9492.0,0.011024923047590111
2024-02-23,9209.8955078125,9825.0,9925.0,9800.0,9900.0,55192300,-0.005063291139240533,9716.25,9512.0,0.011084904989590234
2024-02-26,9186.4599609375,9800.0,9875.0,9725.0,9750.0,41356000,-0.0025445292620864812,9730.0,9533.0,0.010920416299032964
2024-02-27,9256.765625,9875.0,9900.0,9750.0,9750.0,43735800,0.007653061224489832,9748.75,9555.5,0.010958817474617752
2024-02-28,9373.939453125,10000.0,10000.0,9900.0,9975.0,54043100,0.012658227848101333,9781.25,9581.5,0.01035882058280938
2024-02-29,9256.765625,9875.0,10000.0,9850.0,10000.0,126671200,-0.012499999999999956,9797.5,9605.5,0.010030671544439592
2024-03-01,9209.8955078125,9825.0,9925.0,9800.0,9900.0,51520600,-0.005063291139240533,9806.25,9621.0,0.009918379780824474
2024-03-04,9139.5908203125,9750.0,9825.0,9750.0,9800.0,43822900,-0.007633587786259555,9816.25,9631.5,0.009772310650266664
2024-03-05,9186.4599609375,9800.0,9900.0,9775.0,9900.0,61952900,0.00512820512820511,9821.25,9643.5,0.009209140699817715
2024-03-06,9327.0693359375,9950.0,10000.0,9775.0,9900.0,70242200,0.015306122448979664,9833.75,9657.5,0.009779102721776173
2024-03-07,9491.1123046875,10125.0,10175.0,10000.0,10050.0,118369300,0.017587939698492372,9861.25,9674.0,0.009823337066787062
2024-03-08,9514.5478515625,10150.0,10300.0,10125.0,10250.0,100947200,0.0024691358024691024,9887.5,9690.5,0.009807511576488712
2024-03-13,9373.939453125,10000.0,10400.0,10000.0,10400.0,141622600,-0.014778325123152691,9902.5,9704.0,0.01046763261717898
2024-03-14,9678.5927734375,10325.0,10325.0,10025.0,10050.0,110681100,0.03249999999999997,9928.75,9723.0,0.012433517534824268
2024-03-15,9514.5478515625,10150.0,10300.0,10050.0,10200.0,154176800,-0.016949152542372836,9950.0,9738.0,0.013001152760555688
2024-03-18,9514.5478515625,10150.0,10275.0,10150.0,10175.0,62444100,0.0,9965.0,9753.0,0.012763407805151556
2024-03-19,9537.9833984375,10175.0,10250.0,10150.0,10150.0,55004800,0.0024630541871921707,9976.25,9768.0,0.01260638433219975
2024-03-20,9491.1123046875,10125.0,10150.0,10075.0,10100.0,66269700,-0.004914004914004955,9988.75,9783.5,0.012524125229199387
2024-03-21,9491.1123046875,10125.0,10225.0,10050.0,10175.0,90279400,0.0,9993.75,9796.5,0.012092189836663284
2024-03-22,9467.6787109375,10100.0,10125.0,9950.0,10000.0,91968200,-0.0024691358024691024,10000.0,9807.0,0.012044340344366798
2024-03-25,9661.8759765625,10075.0,10075.0,9925.0,10075.0,66971000,-0.0024752475247524774,10010.0,9817.0,0.011806763539283503
2024-03-26,9637.9013671875,10050.0,10050.0,9950.0,10050.0,65742700,-0.002481389578163795,10021.25,9825.5,0.011750166505263084
2024-03-27,9661.8759765625,10075.0,10075.0,10000.0,10025.0,39514100,0.0024875621890547706,10035.0,9836.0,0.011719649853983185
2024-03-28,9661.8759765625,10075.0,10100.0,9975.0,10025.0,79229700,0.0,10045.0,9846.0,0.011631041588702607
2024-04-01,9446.1015625,9850.0,10100.0,9825.0,10075.0,79248700,-0.022332506203473934,10037.5,9849.0,0.012401805032279787
2024-04-02,9494.0517578125,9900.0,9950.0,9800.0,9925.0,76763100,0.0050761421319796,10038.75,9852.5,0.012140322829472845
2024-04-03,9134.427734375,9525.0,9800.0,9525.0,9750.0,177418400,-0.037878787878787845,10023.75,9849.0,0.014812073326270667
2024-04-04,9446.1015625,9850.0,9850.0,9575.0,9575.0,75993500,0.034120734908136496,10028.75,9851.0,0.016714285352484332
2024-04-05,9422.126953125,9825.0,9950.0,9825.0,9950.0,70428600,-0.0025380710659898,10030.0,9854.0,0.016693905579669936
2024-04-16,9086.478515625,9475.0,9575.0,9250.0,9350.0,283265900,-0.03562340966921118,10006.25,9851.0,0.018102857314053908
2024-04-17,9134.427734375,9525.0,9675.0,9525.0,9550.0,95620700,0.005277044854881341,9976.25,9849.0,0.01759363617472532
2024-04-18,9086.478515625,9475.0,9575.0,9450.0,9525.0,127134000,-0.005249343832021025,9942.5,9846.5,0.017554219636592816
2024-04-19,9086.478515625,9475.0,9500.0,9300.0,9350.0,147784300,0.0,9916.25,9845.5,0.017355012150950026
2024-04-22,8966.603515625,9350.0,9425.0,9350.0,9400.0,128908000,-0.01319261213720313,9867.5,9842.5,0.01539508820728606
2024-04-23,9326.2275390625,9725.0,9775.0,9400.0,9400.0,178833000,0.04010695187165769,9846.25,9850.0,0.018083582775882553
2024-04-24,9542.0009765625,9950.0,9950.0,9750.0,9825.0,132832700,0.023136246786632286,9836.25,9858.0,0.018936872646818474
2024-04-25,9374.1767578125,9775.0,10000.0,9700.0,10000.0,104874100,-0.017587939698492483,9816.25,9860.5,0.01928130676465937
2024-04-26,9230.3271484375,9625.0,9825.0,9625.0,9700.0,100932900,-0.01534526854219953,9791.25,9862.0,0.019508949057590975
2024-04-29,9398.1513671875,9800.0,9850.0,9525.0,9525.0,90063500,0.018181818181818077,9775.0,9864.0,0.02004052551439661
2024-04-30,9398.1513671875,9800.0,10050.0,9800.0,10050.0,109623000,0.0,9760.0,9866.0,0.02004145320541812
2024-05-02,9158.4033203125,9550.0,9900.0,9500.0,9900.0,97079400,-0.025510204081632626,9733.75,9865.5,0.02076057335432998
2024-05-03,9446.1015625,9850.0,9850.0,9675.0,9750.0,81200400,0.03141361256544495,9723.75,9870.0,0.022099682097508004
2024-05-06,9398.1513671875,9800.0,9875.0,9775.0,9850.0,53076200,-0.005076142131979711,9710.0,9872.0,0.02210566705503311
2024-05-07,9302.2529296875,9700.0,9750.0,9625.0,9700.0,66746800,-0.010204081632653073,9691.25,9870.0,0.022195276116224835
2024-05-08,8990.5791015625,9375.0,9700.0,9375.0,9600.0,112808900,-0.03350515463917525,9667.5,9863.0,0.02287318180339086
2024-05-13,9134.427734375,9525.0,9525.0,9200.0,9200.0,145469900,0.016000000000000014,9648.75,9856.5,0.0231848782035635
2024-05-14,9158.4033203125,9550.0,9675.0,9525.0,9625.0,95363500,0.002624671916010568,9650.0,9848.5,0.021568588910359298
2024-05-15,9110.453125,9500.0,9600.0,9425.0,9500.0,54741900,-0.005235602094240788,9632.5,9841.0,0.020068672146719622
2024-05-16,9206.353515625,9600.0,9675.0,9525.0,9575.0,61126000,0.010526315789473717,9621.25,9832.5,0.02024890109680909
2024-05-17,9350.2021484375,9750.0,9850.0,9575.0,9600.0,99848500,0.015625,9635.0,9828.0,0.018824473931076335
2024-05-20,9086.478515625,9475.0,9800.0,9475.0,9700.0,87890100,-0.028205128205128216,9632.5,9820.0,0.019936185818749893
2024-05-21,8990.5791015625,9375.0,9575.0,9375.0,9450.0,75311400,-0.01055408970976257,9627.5,9811.0,0.020043650696153104
2024-05-22,9038.529296875,9425.0,9575.0,9325.0,9475.0,121712700,0.005333333333333412,9625.0,9803.5,0.020083851167507903
2024-05-27,8918.654296875,9300.0,9375.0,9275.0,9300.0,128578500,-0.01326259946949604,9622.5,9792.0,0.020086263288993763
2024-05-28,8918.654296875,9300.0,9400.0,9300.0,9300.0,73945700,0.0,9601.25,9778.0,0.01772678025579251
2024-05-29,8774.8046875,9150.0,9325.0,9150.0,9275.0,117351600,-0.016129032258064502,9561.25,9763.5,0.0169438493734794
2024-05-30,8630.9560546875,9000.0,9250.0,8775.0,9000.0,207115100,-0.016393442622950838,9522.5,9747.0,0.016895638384089435
2024-05-31,8870.705078125,9250.0,9250.0,9025.0,9100.0,756431600,0.02777777777777768,9503.75,9737.0,0.018079789233178243
2024-06-03,8894.6806640625,9275.0,9350.0,9225.0,9350.0,72197700,0.002702702702702675,9477.5,9726.5,0.017500075321100764
2024-06-04,8966.603515625,9350.0,9525.0,9350.0,9525.0,75353100,0.008086253369272267,9455.0,9714.5,0.01765610822709112
2024-06-05,9062.50390625,9450.0,9500.0,9300.0,9500.0,82087300,0.010695187165775444,9450.0,9701.0,0.016983509554700748
2024-06-06,9086.478515625,9475.0,9525.0,9450.0,9525.0,44991300,0.002645502645502562,9431.25,9687.5,0.015281176878549524
2024-06-07,8942.62890625,9325.0,9500.0,9325.0,9500.0,51599800,-0.0158311345646438,9407.5,9674.0,0.015587679285003429
2024-06-10,9134.427734375,9525.0,9525.0,9450.0,9500.0,45584700,0.02144772117962468,9398.75,9658.0,0.01633860936784807
2024-06-11,8918.654296875,9300.0,9550.0,9300.0,9550.0,68690900,-0.023622047244094446,9395.0,9641.0,0.015420498428910178
2024-06-12,8870.705078125,9250.0,9325.0,9250.0,9300.0,49785700,-0.005376344086021501,9381.25,9623.0,0.014966225406927207
2024-06-13,8822.7548828125,9200.0,9475.0,9200.0,9475.0,84652200,-0.00540540540540535,9363.75,9603.5,0.014961490822981639
2024-06-14,8822.7548828125,9200.0,9250.0,9100.0,9200.0,52986300,0.0,9348.75,9585.0,0.014943247174920939
2024-06-19,8678.90625,9050.0,9250.0,9050.0,9250.0,100051000,-0.016304347826086918,9321.25,9563.5,0.01501125335499131
2024-06-20,9038.529296875,9425.0,9425.0,9100.0,9150.0,81474800,0.04143646408839774,9305.0,9550.0,0.017573121053914367
2024-06-21,9206.353515625,9600.0,9675.0,9400.0,9475.0,166841200,0.018567639257294433,9311.25,9540.5,0.016939711278490133
2024-06-24,9206.353515625,9600.0,9750.0,9575.0,9600.0,79592300,0.0,9322.5,9531.5,0.016730800327266943
2024-06-25,9206.353515625,9600.0,9600.0,9450.0,9600.0,80029000,0.0,9331.25,9522.0,0.016705924414814163
2024-06-26,9110.453125,9500.0,9650.0,9450.0,9525.0,77913200,-0.01041666666666663,9341.25,9510.5,0.01658929481054232
2024-06-27,9350.2021484375,9750.0,9750.0,9550.0,9575.0,89150700,0.026315789473684292,9363.75,9508.5,0.017507802467870308
2024-06-28,9518.0263671875,9925.0,9975.0,9775.0,9800.0,166172300,0.017948717948717885,9402.5,9509.0,0.01725478905573559
2024-07-01,9470.0771484375,9875.0,9900.0,9825.0,9850.0,68634600,-0.005037783375314908,9446.25,9516.0,0.01671953602438377
2024-07-02,9494.0517578125,9900.0,10000.0,9850.0,10000.0,78848500,0.0025316455696202667,9478.75,9517.0,0.015820838312086243
2024-07-03,9589.951171875,10000.0,10000.0,9925.0,9975.0,55860200,0.010101010101010166,9515.0,9520.5,0.0158870958229226
2024-07-04,9422.126953125,9825.0,10000.0,9825.0,9975.0,67054000,-0.01749999999999996,9538.75,9527.5,0.016547764454317774
2024-07-05,9542.0009765625,9950.0,9975.0,9875.0,9925.0,36946900,0.012722646310432628,9563.75,9536.0,0.016606010826956046
2024-07-08,9637.9013671875,10050.0,10050.0,9950.0,10000.0,72903600,0.01005025125628145,9592.5,9547.5,0.01668681893467836
2024-07-09,9661.8759765625,10075.0,10150.0,10075.0,10100.0,61853200,0.0024875621890547706,9630.0,9559.5,0.01608601592486096
2024-07-10,9685.8505859375,10100.0,10225.0,10050.0,10175.0,62325900,0.002481389578163684,9658.75,9574.5,0.015553362428977589
2024-07-11,9661.8759765625,10075.0,10125.0,10000.0,10000.0,55908400,-0.0024752475247524774,9697.5,9581.5,0.014314230432628241
2024-07-12,9661.8759765625,10075.0,10100.0,10025.0,10050.0,62646500,0.0,9738.75,9584.0,0.014176596469228406
2024-07-15,9637.9013671875,10050.0,10075.0,9950.0,10050.0,36682600,-0.002481389578163795,9781.25,9589.5,0.014085205087266298
2024-07-16,9542.0009765625,9950.0,10025.0,9950.0,9975.0,37192700,-0.00995024875621886,9818.75,9596.0,0.014424945342036845
